CustomerID,Age,Gender,Segment,NPS,ChurnLabel,TotalPurchaseValue,SubscriptionPlan,TotalLatePayments,PageViews,TimeSpentOnWebsite,NumberOfLogins,FrequencyOfInteractions,Rating
9037,31,Male,Segment B,9,0,15151.95,Eco,8,42,88,14,Monthly,2
9038,43,Female,Segment B,2,1,22882.74,VIP,74,6,32,14,Monthly,3
9039,37,Female,Segment A,1,0,7516.15,Deluxe,4,55,73,22,Weekly,2
9040,64,Female,Segment C,1,1,5356.59,Basic,76,37,15,19,Monthly,5
9041,46,Male,Segment A,0,1,4801.35,Student,50,21,24,17,Weekly,1
9042,37,Female,Segment C,6,0,489.41999999999996,Deluxe,5,24,23,3,Daily,3
9043,53,Male,Segment B,2,0,25400.34,Gold,72,8,17,17,Daily,1
9044,68,Male,Segment A,9,0,18017.75,Deluxe,4,79,6,27,Daily,3
9045,56,Male,Segment C,1,0,7988.459999999999,Bronze,10,48,77,21,Monthly,1
9046,53,Female,Segment B,5,0,5516.16,VIP,7,42,75,7,Monthly,2
9047,69,Male,Segment C,1,1,28850.260000000002,Basic,60,66,25,12,Weekly,4
9048,34,Female,Segment A,0,1,7410.92,Eco,62,22,35,6,Monthly,3
9049,28,Male,Segment A,6,0,13973.730000000001,Elite,2,93,89,22,Daily,4
9050,30,Female,Segment B,7,0,12839.26,Deluxe,13,47,60,26,Weekly,2
9051,23,Female,Segment C,9,0,16949.03,Bronze,10,38,24,24,Weekly,2
9052,61,Female,Segment C,2,1,6099.92,Unlimited,39,77,2,8,Daily,1
9053,66,Male,Segment A,2,1,1103.48,VIP,73,79,9,12,Weekly,5
9054,30,Male,Segment A,0,1,18242.23,Bronze,35,52,35,9,Weekly,2
9055,39,Male,Segment A,0,0,14798.02,Plus,3,57,29,18,Daily,1
9056,31,Male,Segment A,1,1,12905.22,Select,29,62,27,5,Weekly,4
9057,48,Female,Segment C,3,1,20154.079999999998,Plus,71,49,1,18,Monthly,4
9058,41,Female,Segment A,3,1,8801.91,Bronze,69,40,29,4,Monthly,3
9059,30,Female,Segment B,7,0,12833.45,Basic,8,20,69,3,Monthly,3
9060,57,Female,Segment A,3,0,24913.739999999998,Bronze,2,68,33,12,Daily,4
9061,53,Female,Segment C,1,1,20809.89,Essential,65,51,31,27,Weekly,2
9062,20,Male,Segment C,9,0,34599.01,Bronze,2,92,47,9,Weekly,3
9063,24,Female,Segment B,2,1,19438.19,Family,54,24,22,25,Weekly,5
9064,44,Male,Segment C,3,1,11237.39,Smart,79,78,25,20,Weekly,5
9065,35,Male,Segment A,0,1,30885.899999999998,Prime,82,73,35,9,Daily,1
9066,31,Female,Segment C,3,0,15938.45,VIP,13,48,30,30,Daily,3
9067,20,Male,Segment C,0,0,1243.66,Elite,3,98,13,30,Daily,5
9068,27,Female,Segment B,9,0,637.08,Silver,12,59,95,17,Weekly,1
9069,25,Male,Segment B,9,0,9887.19,Family,11,42,100,4,Monthly,5
9070,28,Male,Segment A,0,0,13865.98,Eco,72,70,25,15,Monthly,3
9071,56,Female,Segment B,6,0,11529.96,Prime,11,58,66,1,Monthly,3
9072,52,Female,Segment B,1,1,38321.55,Express,51,27,31,20,Monthly,4
9073,46,Female,Segment B,2,0,2354.7999999999997,Basic,7,91,80,27,Monthly,3
9074,34,Female,Segment B,2,1,31240.32,Trial,81,70,25,8,Daily,1
9075,28,Male,Segment C,6,0,13137.560000000001,Select,12,61,72,10,Weekly,5
9076,59,Female,Segment A,4,0,20028.94,Unlimited,13,4,65,30,Weekly,3
9077,42,Female,Segment C,3,0,7131.1,Elite,76,91,31,27,Daily,5
9078,38,Male,Segment C,5,0,36631.42,Select,10,65,45,19,Weekly,3
9079,26,Female,Segment C,1,0,981.26,Flex,6,30,5,4,Daily,2
9080,63,Female,Segment B,0,1,37120.74,Essential,31,99,11,22,Weekly,1
9081,36,Female,Segment A,3,1,15930.64,Basic,51,78,15,7,Monthly,5
9082,56,Male,Segment A,9,0,28849.54,Silver,10,58,46,22,Weekly,4
9083,39,Male,Segment A,1,1,26563.579999999998,Basic,52,34,22,15,Weekly,5
9084,25,Female,Segment B,0,0,5568.84,Smart,11,7,46,29,Weekly,5
9085,31,Male,Segment C,3,0,6247.46,Elite,13,97,47,27,Weekly,5
9086,52,Male,Segment B,2,1,16659.91,Eco,42,23,11,18,Monthly,4
9087,35,Female,Segment B,2,0,30033.760000000002,Student,9,23,60,30,Daily,1
9088,52,Male,Segment A,2,1,15298.310000000001,Deluxe,62,88,28,29,Daily,3
9089,56,Female,Segment C,2,0,11997.92,Plus,8,10,73,19,Monthly,2
9090,38,Male,Segment C,1,1,364.84,Trial,61,19,25,29,Weekly,3
9091,27,Male,Segment A,0,1,9264.6,Student,74,38,4,12,Weekly,4
9092,45,Male,Segment C,0,1,22992.59,Pro,52,62,28,1,Monthly,5
9093,53,Male,Segment A,3,0,31580.54,Basic,9,5,47,28,Daily,3
9094,56,Male,Segment B,9,0,20327.11,Basic,2,4,58,1,Weekly,3
9095,58,Male,Segment A,8,0,20029.309999999998,Elite,7,95,39,13,Daily,2
9096,70,Female,Segment C,3,1,25513.39,Bronze,45,38,15,12,Monthly,4
9097,40,Female,Segment B,1,1,28589.78,Unlimited,53,16,26,8,Daily,3
9098,63,Female,Segment A,8,0,18067.29,Essential,4,52,60,24,Monthly,3
9099,33,Female,Segment C,1,1,25020.879999999997,Pro,58,85,25,26,Weekly,3
9100,18,Female,Segment C,0,1,18952.28,VIP,61,46,17,20,Daily,5
9101,27,Male,Segment B,3,0,29474.41,Prime,15,86,96,1,Daily,5
9102,69,Male,Segment C,6,0,12534.3,Eco,2,15,24,9,Daily,3
9103,36,Male,Segment C,3,1,19983.71,Flex,70,7,3,10,Monthly,2
9104,44,Male,Segment C,3,1,11677.449999999999,Select,88,60,2,17,Monthly,1
9105,52,Male,Segment B,0,1,27137.95,Elite,45,25,24,4,Monthly,1
9106,46,Male,Segment B,3,1,29810.63,Basic,77,77,10,23,Weekly,5
9107,29,Male,Segment B,3,1,5276.34,Family,38,2,4,16,Daily,4
9108,22,Female,Segment B,2,0,6227.36,Pro,12,35,31,7,Monthly,2
9109,61,Male,Segment C,6,0,30.98,Bronze,13,61,37,22,Daily,3
9110,35,Female,Segment B,1,0,36506.6,Gold,10,13,57,17,Monthly,4
9111,35,Male,Segment B,0,1,13450.61,Basic,72,59,17,17,Daily,4
9112,24,Female,Segment B,3,0,5813.9400000000005,Essential,2,18,89,7,Weekly,4
9113,41,Male,Segment B,4,0,13510.720000000001,Basic,4,2,54,13,Weekly,4
9114,59,Male,Segment B,3,1,25138.960000000003,Flex,74,95,17,3,Monthly,3
9115,31,Female,Segment C,0,0,25752.07,Bronze,4,19,25,16,Daily,5
9116,60,Female,Segment B,1,1,7404.030000000001,Select,84,71,25,15,Monthly,5
9117,30,Male,Segment B,1,0,2387.43,Unlimited,97,27,4,20,Daily,1
9118,43,Female,Segment C,6,0,19732.64,Prime,9,55,29,30,Monthly,1
9119,60,Female,Segment A,0,1,4550.24,Trial,67,56,21,20,Weekly,2
9120,46,Male,Segment C,0,1,18900.57,Plus,102,81,16,2,Monthly,4
9121,68,Female,Segment A,2,1,15795.119999999999,Essential,23,68,25,14,Weekly,1
9122,57,Female,Segment C,2,1,21698.9,Smart,62,65,1,6,Monthly,2
9123,32,Male,Segment A,7,0,6187.8,VIP,11,90,31,24,Weekly,5
9124,64,Male,Segment C,3,1,11283.480000000001,Bronze,66,82,33,5,Monthly,2
9125,53,Female,Segment C,2,1,28222.010000000002,Select,85,21,20,5,Daily,3
9126,20,Male,Segment C,3,1,18921.23,Pro,95,36,6,11,Weekly,4
9127,62,Male,Segment C,1,0,28206.55,Flex,8,85,49,21,Monthly,4
9128,33,Male,Segment C,9,0,20827.75,VIP,1,59,41,11,Monthly,1
9129,34,Female,Segment C,7,0,33173.85,Smart,5,80,24,10,Daily,2
9130,49,Male,Segment C,3,1,31768.170000000002,Flex,64,52,27,7,Daily,1
9131,41,Male,Segment B,5,0,15867.2,Flex,1,56,7,13,Daily,4
9132,31,Male,Segment A,2,1,22734.2,Elite,110,70,31,20,Daily,5
9133,18,Female,Segment A,1,0,19078.48,Plus,12,46,102,23,Weekly,4
9134,46,Male,Segment B,4,0,1852.2200000000003,Gold,3,75,17,25,Weekly,4
9135,45,Male,Segment B,0,1,17227.489999999998,Silver,59,14,2,28,Monthly,2
9136,61,Female,Segment C,2,1,2959.94,Eco,77,42,6,24,Daily,3
9137,41,Female,Segment A,1,1,28992.71,Gold,55,92,12,17,Weekly,4
9138,63,Female,Segment C,8,0,8390.52,Plus,9,77,8,7,Weekly,4
9139,24,Male,Segment A,9,0,4938.52,Trial,9,95,19,15,Daily,1
9140,68,Male,Segment B,3,1,23433.0,Flex,31,27,27,20,Monthly,5
9141,45,Female,Segment A,2,1,8742.269999999999,Elite,77,73,30,10,Daily,4
9142,26,Male,Segment B,7,0,22157.62,Prime,8,94,46,15,Weekly,3
9143,67,Male,Segment C,8,0,2648.34,Essential,6,39,95,10,Monthly,2
9144,27,Male,Segment C,3,0,20820.39,Select,5,42,42,15,Daily,5
9145,57,Female,Segment C,7,0,26719.77,Basic,10,24,73,25,Weekly,3
9146,35,Male,Segment B,0,1,18130.82,Essential,64,18,23,6,Monthly,4
9147,45,Female,Segment C,1,1,31354.64,Family,44,29,23,16,Monthly,2
9148,48,Male,Segment C,9,0,20843.95,Prime,9,2,11,9,Weekly,5
9149,49,Male,Segment C,0,1,13280.08,Essential,83,55,17,3,Monthly,5
9150,30,Female,Segment A,3,1,20005.89,Pro,64,38,1,16,Weekly,2
9151,45,Male,Segment A,3,1,14132.02,Eco,67,33,1,3,Monthly,2
9152,20,Male,Segment C,2,0,6426.68,Gold,8,29,91,10,Weekly,4
9153,53,Male,Segment B,0,1,27642.260000000002,Eco,77,11,35,7,Weekly,3
9154,32,Female,Segment B,2,1,20142.3,Unlimited,79,40,8,22,Monthly,1
9155,23,Male,Segment A,2,1,23448.99,Gold,76,4,9,13,Daily,5
9156,40,Female,Segment A,3,0,27327.600000000002,Silver,7,2,83,21,Monthly,5
9157,33,Male,Segment B,0,1,26140.84,Deluxe,80,72,22,14,Daily,1
9158,36,Female,Segment C,2,1,10811.4,VIP,63,15,14,6,Weekly,5
9159,30,Female,Segment B,3,0,22419.72,Bronze,6,1,46,14,Weekly,5
9160,33,Male,Segment C,2,1,21590.34,Flex,44,69,7,20,Daily,1
9161,53,Female,Segment C,1,1,17618.48,Pro,68,66,25,7,Monthly,1
9162,53,Male,Segment B,4,0,6658.03,Essential,12,76,82,25,Weekly,4
9163,38,Male,Segment C,1,0,44341.53,Bronze,47,28,17,26,Monthly,1
9164,65,Male,Segment B,3,1,15414.06,Smart,45,4,31,27,Monthly,2
9165,70,Male,Segment A,2,1,23865.02,Elite,114,85,34,28,Monthly,3
9166,39,Female,Segment B,1,1,30463.98,Student,40,87,15,18,Weekly,2
9167,35,Female,Segment B,1,1,8153.91,Basic,52,37,3,22,Monthly,2
9168,52,Female,Segment C,3,1,13650.050000000001,Eco,43,9,35,9,Monthly,2
9169,46,Male,Segment C,0,1,11320.82,Pro,84,30,29,21,Daily,5
9170,23,Female,Segment B,1,1,6410.23,Eco,103,95,21,18,Daily,2
9171,39,Male,Segment A,1,0,21941.56,Eco,4,24,79,4,Weekly,2
9172,48,Male,Segment B,2,0,18481.13,Bronze,36,20,5,15,Monthly,2
9173,40,Female,Segment A,0,1,14904.9,Pro,53,60,19,1,Weekly,5
9174,64,Female,Segment A,3,1,20167.739999999998,Bronze,60,44,20,6,Weekly,2
9175,33,Male,Segment C,1,1,16663.62,Student,58,33,11,21,Weekly,3
9176,40,Female,Segment B,0,0,18974.530000000002,Eco,5,19,62,24,Monthly,4
9177,44,Male,Segment A,6,0,43016.24,Express,8,23,98,20,Weekly,4
9178,34,Male,Segment A,5,0,28425.5,Essential,6,68,20,22,Monthly,3
9179,51,Female,Segment A,3,1,22134.75,Bronze,59,66,2,10,Monthly,2
9180,34,Female,Segment C,1,1,5288.59,Unlimited,91,34,3,18,Weekly,5
9181,65,Female,Segment A,3,1,6987.68,Silver,46,27,16,24,Daily,3
9182,28,Female,Segment A,6,0,7930.57,VIP,13,39,80,26,Monthly,4
9183,51,Male,Segment C,7,0,13078.04,Trial,11,34,76,5,Monthly,4
9184,38,Female,Segment A,0,1,4656.36,Eco,66,68,20,4,Weekly,5
9185,21,Female,Segment C,3,1,34802.19,Basic,64,79,12,18,Daily,5
9186,66,Male,Segment C,2,0,13872.05,Flex,12,1,10,28,Daily,3
9187,41,Female,Segment B,2,1,7714.84,Elite,69,41,34,20,Weekly,2
9188,23,Female,Segment A,0,1,12598.59,Essential,63,71,19,20,Monthly,4
9189,26,Female,Segment B,5,0,17396.08,Elite,5,57,41,4,Weekly,1
9190,57,Male,Segment C,8,0,1980.44,Student,7,14,82,7,Weekly,5
9191,46,Female,Segment A,7,0,21415.97,Elite,8,24,63,17,Daily,3
9192,32,Male,Segment C,6,0,16195.39,Express,9,94,23,20,Weekly,5
9193,30,Male,Segment C,1,1,234.95999999999998,Select,77,41,1,22,Monthly,4
9194,34,Male,Segment C,7,0,19146.72,Pro,5,17,23,9,Daily,3
9195,51,Female,Segment B,1,1,4729.56,Flex,42,21,23,30,Weekly,2
9196,20,Male,Segment B,0,1,6311.7,Silver,68,20,2,16,Weekly,5
9197,25,Male,Segment A,1,1,26272.27,Unlimited,56,71,30,19,Weekly,4
9198,30,Male,Segment B,8,0,11628.72,VIP,8,23,43,30,Daily,3
9199,23,Female,Segment B,2,1,6352.28,Bronze,44,6,3,29,Monthly,2
9200,19,Male,Segment A,2,0,16396.14,Deluxe,8,77,9,22,Monthly,5
9201,44,Male,Segment C,0,1,10020.8,Express,57,8,23,15,Monthly,2
9202,48,Male,Segment C,8,0,2472.55,Eco,7,2,74,10,Daily,2
9203,42,Male,Segment C,2,0,550.64,Express,9,41,25,6,Monthly,2
9204,48,Male,Segment C,3,1,18687.87,Select,64,9,20,9,Monthly,5
9205,31,Female,Segment A,0,1,4108.93,Essential,73,1,35,15,Monthly,4
9206,22,Male,Segment C,2,1,12603.36,Elite,52,63,35,20,Weekly,4
9207,57,Male,Segment C,1,0,22704.89,Deluxe,9,86,34,16,Weekly,2
9208,37,Male,Segment B,7,1,22312.8,Pro,8,28,50,20,Weekly,5
9209,46,Male,Segment A,3,1,19415.83,Essential,43,5,4,3,Monthly,2
9210,19,Male,Segment B,2,1,31912.22,Express,55,61,29,14,Monthly,1
9211,20,Female,Segment B,1,0,13170.0,Basic,10,83,77,6,Daily,2
9212,30,Male,Segment A,9,0,22022.19,Flex,7,80,66,9,Weekly,1
9213,43,Male,Segment A,3,1,14027.38,Deluxe,87,15,14,27,Monthly,4
9214,18,Female,Segment B,0,0,1218.64,Essential,11,16,59,30,Monthly,3
9215,57,Male,Segment B,3,1,14266.74,Student,56,94,17,2,Weekly,5
9216,25,Male,Segment C,0,0,7707.13,Trial,24,62,28,21,Monthly,5
9217,61,Male,Segment C,8,0,721.58,VIP,6,73,63,18,Daily,2
9218,67,Female,Segment B,1,0,24450.87,Student,8,17,50,5,Daily,4
9219,61,Male,Segment A,2,0,36963.87,Student,10,7,34,16,Daily,5
9220,63,Female,Segment C,2,0,7828.57,Family,8,67,69,1,Weekly,4
9221,64,Female,Segment A,1,1,21457.51,Express,42,85,7,19,Monthly,2
9222,23,Male,Segment C,1,1,19838.04,Select,61,94,15,29,Weekly,4
9223,56,Female,Segment B,0,1,18183.26,Gold,54,33,11,13,Monthly,4
9224,69,Male,Segment C,3,0,6732.8,Unlimited,8,2,46,2,Daily,4
9225,70,Female,Segment A,2,1,13719.75,Deluxe,58,46,2,29,Daily,3
9226,32,Male,Segment B,6,0,11217.039999999999,Silver,12,32,61,3,Monthly,1
9227,43,Female,Segment C,1,0,33303.49,Silver,14,17,76,14,Monthly,3
9228,65,Female,Segment C,6,0,20410.32,Basic,5,50,2,9,Weekly,2
9229,57,Male,Segment A,7,0,25630.9,Smart,7,34,57,30,Monthly,2
9230,69,Male,Segment A,7,0,5997.03,Flex,5,96,82,2,Weekly,1
9231,52,Female,Segment B,1,0,30663.15,Basic,9,37,67,16,Weekly,1
9232,39,Female,Segment C,1,0,21671.74,Basic,6,20,13,20,Daily,4
9233,33,Male,Segment B,0,1,21068.64,Elite,34,75,22,11,Daily,1
9234,38,Male,Segment B,1,1,23271.55,Select,52,33,29,17,Monthly,2
9235,25,Female,Segment B,1,1,5965.38,Family,99,69,35,5,Monthly,2
9236,46,Male,Segment B,1,0,5609.11,Eco,10,1,90,1,Weekly,2
9237,59,Female,Segment B,2,0,36138.87,Select,4,77,48,23,Daily,1
9238,20,Male,Segment A,0,0,8425.31,Deluxe,12,55,34,8,Daily,4
9239,52,Male,Segment A,9,0,961.98,Eco,1,93,63,1,Daily,5
9240,35,Male,Segment A,9,0,27486.23,Silver,4,63,58,5,Monthly,3
9241,63,Male,Segment B,3,0,4153.05,Family,9,37,74,6,Monthly,5
9242,23,Male,Segment A,0,1,9325.62,Deluxe,91,34,7,27,Weekly,3
9243,37,Male,Segment A,1,1,39345.41,Essential,70,2,29,8,Daily,4
9244,44,Female,Segment C,3,1,15049.71,Unlimited,30,96,9,7,Daily,5
9245,54,Female,Segment C,2,0,30262.96,Gold,7,2,89,22,Monthly,5
9246,39,Female,Segment B,3,1,7320.94,Unlimited,59,62,31,30,Daily,4
9247,46,Female,Segment B,3,1,18266.65,Unlimited,74,54,26,17,Weekly,3
9248,20,Female,Segment A,1,1,14957.44,Express,54,91,35,14,Weekly,2
9249,53,Male,Segment A,1,1,28857.94,Trial,65,6,11,8,Daily,1
9250,22,Male,Segment C,1,1,8330.21,VIP,67,80,35,25,Weekly,3
9251,21,Male,Segment A,8,0,5069.22,Elite,11,59,54,1,Daily,3
9252,18,Male,Segment A,5,0,9716.52,Silver,4,83,14,25,Monthly,2
9253,19,Male,Segment B,1,1,1569.44,Smart,43,77,35,10,Daily,3
9254,28,Female,Segment B,4,0,24996.92,Elite,5,74,38,3,Daily,2
9255,51,Male,Segment C,1,0,18522.53,Express,12,3,46,13,Daily,5
9256,63,Female,Segment B,5,0,26653.01,Prime,4,35,92,26,Daily,4
9257,62,Male,Segment C,3,1,7456.77,Student,93,75,26,10,Weekly,1
9258,31,Male,Segment C,4,0,14355.48,Unlimited,12,80,2,27,Monthly,5
9259,63,Male,Segment C,8,0,30443.07,Basic,8,89,55,29,Weekly,2
9260,62,Male,Segment C,3,1,10770.2,Silver,78,62,16,27,Monthly,3
9261,67,Female,Segment A,2,1,14797.3,VIP,63,19,5,23,Monthly,1
9262,46,Female,Segment C,7,0,18341.850000000002,Select,7,7,56,20,Daily,5
9263,22,Female,Segment A,0,0,25065.370000000003,Smart,10,27,31,13,Daily,1
9264,46,Male,Segment B,8,0,10017.88,Student,14,69,30,26,Monthly,5
9265,63,Female,Segment B,4,0,4845.55,Trial,11,79,1,13,Monthly,5
9266,22,Female,Segment A,1,1,18722.36,Bronze,58,64,28,25,Monthly,1
9267,65,Male,Segment A,8,0,4150.7,Deluxe,4,5,22,10,Daily,2
9268,65,Female,Segment A,3,1,16144.91,Pro,92,98,31,27,Monthly,3
9269,57,Female,Segment B,0,1,33636.47,Gold,71,77,26,17,Weekly,4
9270,51,Female,Segment A,0,0,5301.459999999999,Plus,5,55,97,18,Weekly,5
9271,41,Female,Segment B,5,0,5072.0,Elite,7,19,73,22,Weekly,1
9272,38,Male,Segment B,3,1,22589.79,Flex,106,89,31,16,Monthly,1
9273,46,Male,Segment C,3,1,17939.64,Student,62,82,6,27,Daily,1
9274,48,Female,Segment A,1,1,15185.239999999998,Student,52,71,33,3,Daily,5
9275,44,Female,Segment B,4,0,16444.9,Eco,12,23,18,4,Daily,3
9276,48,Female,Segment C,0,1,29523.98,Silver,30,19,22,23,Weekly,3
9277,19,Female,Segment B,1,1,16874.9,Pro,42,21,14,26,Daily,5
9278,53,Male,Segment B,3,0,25305.48,Prime,6,78,6,23,Monthly,2
9279,68,Female,Segment C,5,0,22735.26,Express,7,98,103,5,Daily,2
9280,25,Female,Segment C,2,1,33034.56,Student,79,28,1,10,Monthly,4
9281,55,Male,Segment B,2,0,25651.93,Family,6,21,76,27,Daily,4
9282,21,Male,Segment A,7,0,1172.71,Elite,11,17,3,16,Weekly,5
9283,18,Female,Segment C,1,1,23552.67,Essential,86,69,28,11,Monthly,5
9284,45,Male,Segment B,1,0,10564.04,Student,10,60,8,6,Daily,1
9285,68,Male,Segment C,0,1,9693.210000000001,Eco,47,23,8,27,Monthly,5
9286,54,Male,Segment A,5,0,9512.95,Elite,6,87,49,3,Monthly,3
9287,27,Female,Segment B,2,0,14524.16,Express,2,87,99,24,Daily,2
9288,70,Female,Segment A,3,1,13926.55,Elite,85,3,28,27,Weekly,2
9289,68,Female,Segment A,3,0,620.03,Eco,10,88,55,25,Daily,4
9290,27,Female,Segment C,1,1,11278.84,Prime,92,15,27,2,Monthly,1
9291,48,Male,Segment B,7,0,10047.599999999999,Unlimited,7,79,22,9,Daily,2
9292,48,Male,Segment B,0,0,11883.86,Unlimited,4,15,77,21,Daily,4
9293,64,Male,Segment C,1,1,2549.61,Pro,100,92,21,16,Weekly,1
9294,54,Male,Segment C,0,1,16213.789999999999,Deluxe,58,42,6,28,Monthly,4
9295,47,Female,Segment C,2,1,38400.36,Smart,68,88,7,17,Monthly,1
9296,44,Male,Segment C,0,0,22950.24,Unlimited,10,56,64,14,Monthly,3
9297,48,Male,Segment C,0,0,3065.56,Prime,8,21,100,20,Daily,1
9298,35,Female,Segment B,1,1,31765.850000000002,Trial,61,1,32,14,Monthly,4
9299,39,Male,Segment C,0,0,7094.97,Smart,6,30,92,10,Weekly,4
9300,36,Female,Segment A,5,0,6666.14,Gold,7,41,54,25,Monthly,2
9301,58,Male,Segment B,0,1,2629.92,Student,81,75,5,27,Monthly,5
9302,19,Male,Segment A,5,0,25313.82,Smart,13,46,98,29,Daily,1
9303,22,Female,Segment B,2,1,23883.13,Essential,86,52,7,13,Daily,4
9304,45,Female,Segment A,8,0,9896.560000000001,Unlimited,4,40,91,13,Weekly,1
9305,62,Male,Segment C,9,0,15302.560000000001,Silver,9,36,11,24,Weekly,5
9306,19,Male,Segment B,4,0,33929.74,Basic,6,82,9,17,Daily,1
9307,68,Female,Segment B,0,0,22761.11,Gold,6,92,73,18,Weekly,2
9308,49,Female,Segment C,4,0,19602.81,Pro,8,72,23,21,Weekly,2
9309,29,Male,Segment C,2,1,3011.13,Prime,86,96,30,17,Weekly,2
9310,59,Female,Segment B,6,0,25251.41,Express,12,92,66,25,Daily,2
9311,22,Male,Segment C,7,0,22605.579999999998,Plus,7,43,24,5,Weekly,5
9312,51,Female,Segment A,1,1,12988.66,Trial,52,90,14,1,Daily,1
9313,68,Female,Segment B,0,0,844.26,Elite,9,69,65,13,Weekly,2
9314,48,Male,Segment B,6,0,18226.14,Plus,5,44,19,7,Weekly,4
9315,24,Male,Segment A,6,0,10926.19,Prime,12,86,60,20,Weekly,1
9316,19,Male,Segment B,1,1,28939.47,Pro,73,93,10,27,Weekly,4
9317,69,Female,Segment C,8,0,6825.95,Select,6,95,21,12,Weekly,2
9318,57,Female,Segment A,3,1,33139.94,Student,75,82,4,28,Daily,2
9319,29,Female,Segment C,4,0,23871.690000000002,Eco,11,34,66,14,Daily,4
9320,29,Male,Segment B,9,0,18964.32,VIP,5,6,75,11,Monthly,3
9321,27,Male,Segment B,1,1,21989.57,Unlimited,68,31,34,5,Monthly,2
9322,61,Female,Segment B,7,0,25762.16,Select,11,63,61,18,Weekly,5
9323,18,Male,Segment C,3,0,21282.39,Select,6,81,6,30,Monthly,4
9324,55,Female,Segment B,3,1,24789.4,Elite,52,34,21,5,Monthly,4
9325,24,Male,Segment C,4,0,19930.93,VIP,10,61,85,7,Monthly,1
9326,24,Male,Segment B,8,0,19785.09,Silver,7,31,55,3,Daily,5
9327,70,Female,Segment B,6,0,28931.92,Flex,11,88,2,15,Weekly,4
9328,61,Female,Segment B,9,0,13359.439999999999,Deluxe,6,84,92,2,Daily,3
9329,30,Female,Segment B,2,1,6775.03,Elite,56,9,28,4,Weekly,5
9330,35,Female,Segment B,1,1,19418.54,Pro,57,33,33,3,Daily,2
9331,33,Male,Segment B,2,1,19046.960000000003,Basic,84,56,12,12,Monthly,1
9332,24,Female,Segment C,1,1,22653.06,Student,98,29,25,21,Daily,4
9333,28,Male,Segment A,0,1,2217.59,Flex,78,98,29,7,Daily,4
9334,33,Female,Segment A,1,1,10184.21,Basic,77,47,17,28,Weekly,3
9335,29,Male,Segment A,8,0,30025.41,Smart,6,93,70,13,Monthly,2
9336,41,Male,Segment A,4,0,24794.93,Express,5,100,26,27,Daily,3
9337,64,Male,Segment C,3,1,1957.32,Smart,48,43,15,18,Weekly,5
9338,56,Female,Segment B,1,1,31643.149999999998,Eco,69,60,9,4,Weekly,1
9339,20,Male,Segment C,3,1,2461.2,Basic,55,62,22,14,Monthly,1
9340,47,Female,Segment A,2,1,25382.19,Student,78,15,35,24,Daily,3
9341,42,Male,Segment A,2,1,13612.61,Express,53,3,18,11,Weekly,1
9342,65,Female,Segment B,2,1,15021.029999999999,Basic,56,6,19,12,Daily,3
9343,19,Female,Segment B,1,1,13198.54,Pro,57,23,24,7,Weekly,3
9344,37,Female,Segment B,0,0,6057.720000000001,Student,8,62,89,28,Daily,2
9345,38,Female,Segment A,0,1,18972.19,Student,49,99,26,17,Monthly,4
9346,59,Male,Segment C,8,0,13872.64,Essential,12,90,35,1,Monthly,3
9347,45,Male,Segment B,3,1,26525.87,Prime,36,55,5,18,Monthly,5
9348,20,Male,Segment C,2,1,9136.06,Express,46,25,26,17,Weekly,3
9349,27,Female,Segment B,8,0,4958.05,Flex,8,17,97,10,Weekly,2
9350,48,Male,Segment A,0,0,4440.3,Smart,8,1,81,28,Weekly,4
9351,30,Female,Segment B,0,1,26585.57,Deluxe,101,46,25,24,Monthly,2
9352,21,Male,Segment B,3,1,2024.12,Silver,59,10,9,24,Daily,3
9353,19,Female,Segment C,9,0,15169.94,Family,1,34,95,21,Daily,5
9354,35,Male,Segment C,0,1,6886.22,Unlimited,20,100,18,19,Daily,4
9355,18,Male,Segment C,4,0,9176.279999999999,Flex,7,37,66,22,Monthly,1
9356,65,Male,Segment A,2,0,6854.400000000001,Student,7,26,65,12,Daily,3
9357,65,Female,Segment C,5,0,13033.13,Student,8,96,9,18,Monthly,2
9358,70,Male,Segment C,0,0,13128.79,Pro,10,3,12,14,Weekly,1
9359,48,Female,Segment A,0,0,19032.649999999998,Student,9,71,45,21,Monthly,1
9360,22,Female,Segment B,8,0,5182.14,Essential,3,68,36,12,Daily,3
9361,21,Male,Segment A,1,1,25344.46,Silver,65,10,9,13,Monthly,4
9362,48,Female,Segment C,2,1,244.19,VIP,57,1,25,23,Monthly,1
9363,33,Female,Segment A,7,0,21396.68,Family,2,70,22,14,Daily,2
9364,25,Male,Segment B,3,1,13486.320000000002,Deluxe,78,77,4,30,Monthly,3
9365,18,Male,Segment B,8,0,6207.250000000001,Family,7,29,62,20,Daily,5
9366,43,Male,Segment C,4,0,22869.28,Flex,12,99,26,18,Monthly,1
9367,56,Female,Segment C,7,0,21445.239999999998,Gold,7,84,69,16,Monthly,5
9368,66,Female,Segment C,3,1,11701.44,Family,73,31,9,14,Monthly,1
9369,20,Male,Segment C,1,1,10190.03,Eco,72,84,7,19,Monthly,3
9370,31,Female,Segment A,2,1,22946.69,Smart,91,20,21,4,Monthly,5
9371,64,Female,Segment A,0,1,17884.33,Basic,70,55,11,11,Monthly,5
9372,29,Female,Segment B,0,1,21748.89,Unlimited,79,26,19,16,Weekly,5
9373,25,Male,Segment A,3,1,31218.25,Prime,67,65,20,10,Monthly,3
